timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-08-29T19:26:00,codecarbon,c814b746-b1c1-4f0f-80b4-44641b98f68e,131.4561945000005,0.0006551665902086,4.983915689181462e-06,22.5,0.8569964479333093,2.7545828819274902,0.000821303534375,2.389446356e-06,9.462624988321872e-05,0.0009183192306142,India,IND,,,,Windows-11-10.0.22631-SP0,3.12.5,2.6.0,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,79.0011,21.9974,7.345554351806641,machine,N,1.0
2024-08-29T19:29:23,codecarbon,d2982a90-18aa-4619-96a9-447b00a94c47,160.06347929999993,0.0007984605249414,4.988399155343667e-06,22.5,239.9092482550501,2.7545828819274902,0.0010003233599999,1.6111124000010857e-08,0.0001188287921822,0.0011191682633062,India,IND,tamil nadu,,,Windows-11-10.0.22631-SP0,3.12.5,2.6.0,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,80.2209,12.8996,7.345554351806641,machine,N,1.0
2024-08-29T19:38:23,codecarbon,6e397976-da7f-4878-af62-fe6b946096c0,108.32340789999944,0.0005393724657396372,4.979278959147665e-06,22.5,2.7332866089497077,2.7545828819274902,0.0006768373643749952,1.3558344179999997e-06,7.782231719170029e-05,0.0007560155159846956,India,IND,tamil nadu,,,Windows-11-10.0.22631-SP0,3.12.5,2.6.0,12,AMD Ryzen 5 5600H with Radeon Graphics,1,1 x NVIDIA GeForce GTX 1650,80.2209,12.8996,7.345554351806641,machine,N,1.0
